도서관명,시도명,시군구명,도서관유형,휴관일,운영시작시각,운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자
수정중앙,경기도,성남시,작은도서관,"""매주 일요일, 국가지정공휴일""",9:00,18:00,30,1414,0,0,3,7,경기도 성남시 수정구 성남대로 1480번길 38,수정중앙노인복지관,031-752-3366,,61,http://ct.snlib.net/snct/s_library/gong.asp?idx=66,37.46150426,127.1304475,2016-10-24
공감의뜰,경기도,성남시,작은도서관,"""매주 월요일, 국가지정공휴일""",9:00,18:00,10,1500,0,0,0,0,경기도 성남시 수정구 수정남로 10 제일프라자 2층,외국인주민복지센터,031-754-7070,,94,http://ct.snlib.net/snct/s_library/gong.asp?idx=67,37.43902711,127.1292423,2016-10-24
금광2동,경기도,성남시,작은도서관,"""매주 일요일, 국가지정공휴일""",9:00,18:00,15,6800,0,0,6,14,경기도 성남시 중원구 광명로 345,주민센터,031-729-6859,,50,http://ct.snlib.net/snct/s_library/gong.asp?idx=4,37.44627137,127.1640162,2016-10-24
푸른숲,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",9:00,18:00,25,3110,0,0,3,7,경기도 성남시 중원구 희망로374,상대원제2복지회관,031-748-7500,,67,http://ct.snlib.net/snct/s_library/gong.asp?idx=68,37.43895486,127.1589425,2016-10-24
상대원3동,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",9:00,18:00,6,7903,0,0,6,14,경기도 성남시 중원구 박석로 78,주민센터,031-729-6883,,34,http://ct.snlib.net/snct/s_library/gong.asp?idx=5,37.43967396,127.1654437,2016-10-24
도촌동,경기도,성남시,작은도서관,"""매주 일요일, 국가지정공휴일""",9:00,20:30,66,9552,0,0,6,14,경기도 성남시 중원구 도촌북로 28,주민센터,031-729-6808,,113,http://ct.snlib.net/snct/s_library/gong.asp?idx=49,37.41649524,127.1527859,2016-10-24
중원청소년,경기도,성남시,작은도서관,"""2.4주 일요일, 국가지정공휴일""",9:00,20:00,53,29184,0,0,6,14,경기도 성남시 중원구 둔촌대로 332,청소년 육성재단,070-729-9332,,552,http://ct.snlib.net/snct/s_library/gong.asp?idx=8,37.42992474,127.154978,2016-10-24
중앙동,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",9:00,18:00,26,2423,0,0,6,14,"""경기도 성남시 중원구 광명로 264번길 1, 2층""",주민센터,031-729-6848,,50,http://ct.snlib.net/snct/s_library/gong.asp?idx=69,37.44285798,127.1562974,2016-10-24
은행2동,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",9:00,18:00,38,3198,0,0,6,14,"""경기도 성남시 중원구 은이로 21, 2층""",주민센터,031-729-6718,,99,http://ct.snlib.net/snct/s_library/gong.asp?idx=110,37.45708723,127.1665174,2016-10-24
수내1동,경기도,성남시,작은도서관,"""매주 일요일, 국가지정공휴일""",9:00,18:00,16,7400,0,0,6,14,경기도 성남시 분당구 수내1길 79,주민센터,031-729-7636,,60,http://ct.snlib.net/snct/s_library/gong.asp?idx=6,,,2016-10-24
야탑1동,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",9:00,18:00,25,7105,0,0,6,14,경기도 성남시 분당구 장미로 86번길 18,주민센터,031-729-7836,,72,http://ct.snlib.net/snct/s_library/gong.asp?idx=7,37.41204957,127.1302352,2016-10-24
한솔,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",9:00,18:00,30,12332,0,0,6,14,경기도 성남시 분당구 내정로 94,한솔복지관,031-8022-1177,,190,http://ct.snlib.net/snct/s_library/gong.asp?idx=12,37.36738858,127.1155093,2016-10-24
서현청소년,경기도,성남시,작은도서관,"""1.3주 일요일, 국가지정공휴일""",9:00,18:00,100,29966,0,0,6,14,경기도 성남시 분당구 불정로 386번길 12,청소년 육성재단,031-729-9470,,232,http://ct.snlib.net/snct/s_library/gong.asp?idx=9,,,2016-10-24
정자청소년,경기도,성남시,작은도서관,"""2.4주 일요일, 국가지정공휴일""",9:00,21:30,72,25907,0,0,6,14,경기도 성남시 분당구 성남대로 407번길 12,청소년 육성재단,031-729-9580,,281,http://ct.snlib.net/snct/s_library/gong.asp?idx=10,37.3727601,127.1063231,2016-10-24
대은,경기도,성남시,작은도서관,"""매주 월요일, 국가지정공휴일""",13:00,19:00,20,5000,0,0,3,14,경기도 성남시 중원구 금상로 87번길 6-6,대은교회,070-7760-1044,,66,http://ct.snlib.net/snct/s_library/sa.asp?idx=13,37.44246035,127.1651199,2016-10-24
책이랑,경기도,성남시,작은도서관,"""매주 일요일, 국가지정공휴일""",10:00,18:00,60,13305,0,0,7,14,경기도 성남시 중원구 박석로 25번길 44-10,함께하는주부모임,031-732-7004,,311,http://ct.snlib.net/snct/s_library/sa.asp?idx=14,37.43540888,127.1612988,2016-10-24
한남,경기도,성남시,작은도서관,"""매주 일,월요일, 국가지정공휴일""",9:30,17:00,30,8071,0,0,3,14,경기도 성남시 중원구 원터로 115,한남교회,031-755-2341,,50,http://ct.snlib.net/snct/s_library/sa.asp?idx=15,37.43681827,127.1414419,2016-10-24
래미안금광,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",14:00,20:00,48,12935,0,0,6,7,"""경기도 성남시 중원구 황송로 77, 103동 1층""",아파트입주민,031-734-0923,,295,http://ct.snlib.net/snct/s_library/sa.asp?idx=16,37.45102956,127.17352,2016-10-24
아튼빌,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",13:00,17:00,45,12519,0,0,4,7,"""경기도 성남시 중원구 둔촌대로 300, 1004동 1층""",아파트입주민,031-751-2708,,201,http://ct.snlib.net/snct/s_library/sa.asp?idx=17,37.42907731,127.149761,2016-10-24
정자역,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",12:00,21:00,6,7700,0,0,6,14,경기도 성남시 분당구 성남대로 지하 333,분당도서관,031-729-4853,,42,http://ct.snlib.net/snct/s_library/gong.asp?idx=1,37.36618464,127.1080613,2016-10-24
구미1동,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",9:00,18:00,20,3411,0,0,6,14,경기도 성남시 분당구 돌마로 90,주민센터,031-729-7937,,40,http://ct.snlib.net/snct/s_library/gong.asp?idx=70,,,2016-10-24
사과나무,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",12:00,18:00,50,5469,0,0,5,7,경기도 성남시 수정구 성남대로 1258번길 5-13,개인,031-754-0158,,45,http://ct.snlib.net/snct/s_library/sa.asp?idx=26,37.44283814,127.1278205,2016-10-24
푸른어린이,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",10:00,18:00,20,8506,0,0,5,14,경기도 성남시 수정구 수정남로 333,개인,031-749-3690,,79,http://ct.snlib.net/snct/s_library/sa.asp?idx=27,37.45712921,127.1541706,2016-10-24
하은,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",10:00,19:00,23,5536,0,0,3,7,"""경기도 성남시 수정구 수정북로 60, 3층""",교회,070-4151-8975,,83,http://ct.snlib.net/snct/s_library/sa.asp?idx=28,37.44291547,127.1360383,2016-10-24
희망등대,경기도,성남시,작은도서관,없음,9:30,18:30,13,7585,0,0,4,14,"""경기도 성남시 수정구 수정로 358, 3층""",희망등대 의료생협,031-754-0011,,112,http://ct.snlib.net/snct/s_library/sa.asp?idx=29,37.45559542,127.1501846,2016-10-24
샤인,경기도,성남시,작은도서관,"""매주 월요일, 국가지정공휴일""",13:00,18:00,20,4020,0,0,2,7,"""경기도 성남시 수정구 공원로 445번길 8, 2층""",선한목자교회,031-752-0691,,33,http://ct.snlib.net/snct/s_library/sa.asp?idx=59,37.44961322,127.1409823,2016-10-24
드림랜드,경기도,성남시,작은도서관,"""매주 평일, 매주 일요일, 국가지정공휴일""",9:00,18:00,50,3000,0,0,0,0,경기도 성남시 수정구 산성대로 613,금광교회,031-731-9191,,348,http://ct.snlib.net/snct/s_library/sa.asp?idx=103,37.46442308,127.1704356,2016-10-24
1318하랑,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",9:00,18:00,30,4067,0,0,2,7,"""경기도 성남시 수정구 수정로 131, 2층""",(사)유스바람개비,031-751-4968,,99,http://ct.snlib.net/snct/s_library/sa.asp?idx=71,37.44205208,127.1346581,2016-10-24
잘되는,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",10:00,17:00,15,5939,0,0,3,6,"""경기도 성남시 수정구 남문로5-1, 1층""",잘되는교회,031-752-8402,,57,http://ct.snlib.net/snct/s_library/sa.asp?idx=72,37.44427988,127.127719,2016-10-24
무지개뜨는언덕,경기도,성남시,작은도서관,"""매주 일요일, 국가지정공휴일""",12:00,18:00,14,5450,0,0,3,7,경기도 성남시 수정구 제일로 138번길 1,(사)무지개뜨는언덕,070-8282-3938,,36,http://ct.snlib.net/snct/s_library/sa.asp?idx=73,37.43914558,127.1329082,2016-10-24
신흥,경기도,성남시,작은도서관,"""매주 일요일, 국가지정공휴일""",10:00,18:00,23,3065,0,0,2,7,경기도 성남시 수정구 희망로 543-1,열린교회,031-732-6300,,83,http://ct.snlib.net/snct/s_library/sa.asp?idx=74,37.45135692,127.1502891,2016-10-24
홈스쿨지원센터,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",10:00,17:00,6,1200,0,0,20,14,경기도 성남시 수정구 성남대로 1542번길 12,개인,050-5504-5404,,66,http://ct.snlib.net/snct/s_library/sa.asp?idx=76,37.46732766,127.1278215,2016-10-24
신일,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",10:00,17:00,10,2322,0,0,3,7,경기도 성남시 수정구 태평로 55번길 26,신일교회,031-755-4512,,43,http://ct.snlib.net/snct/s_library/sa.asp?idx=104,37.45113969,127.1330786,2016-10-24
동네,경기도,성남시,작은도서관,"""매주 월,토 휴무, 국가지정공휴일""",11:00,19:00,28,4000,0,0,3,7,"""경기도 성남시 수정구 탄리로 47, 2층""",개인,031-729-4631,,93,http://ct.snlib.net/snct/s_library/sa.asp?idx=119,37.4402619,127.1368878,2016-10-24
드림,경기도,성남시,작은도서관,국가지정공휴일,13:00,18:00,12,1100,0,0,3,7,"""경기도 성남시 수정구 제일로 195, 3층""",드림교회,031-743-8267,,67,http://ct.snlib.go.kr/snct/s_library/sa.asp?idx=130,37.44368237,127.1303171,2016-10-24
믿음,경기도,성남시,작은도서관,"""매주 일요일, 월요일, 국가지정공휴일""",10:00,18:00,14,1000,0,0,3,7,경기도 성남시 중원구 제일로 244,믿음교회,031-752-0422,,43,http://ct.snlib.go.kr/snct/s_library/sa.asp?idx=131,,,2016-10-24
서안,경기도,성남시,작은도서관,"""매주 월,화,목,금, 국가지정공휴일""",10:00,17:00,40,3069,0,0,0,0,경기도 성남시 중원구 박석로 41번길 18,서안교회,031-734-7613,,156,http://ct.snlib.net/snct/s_library/sa.asp?idx=77,37.43676037,127.1639413,2016-10-24
예꿈,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",13:00,21:00,50,6390,0,0,5,7,경기도 성남시 중원구 둔촌대로 413번길 42-1,산성교회,070-4102-0675,,45,http://ct.snlib.net/snct/s_library/sa.asp?idx=20,37.4370139,127.1630424,2016-10-24
물푸레,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",10:00,18:00,30,9846,0,0,4,7,경기도 성남시 중원구 희망로 400번길 48 1층,성남여성회,031-736-5659,,63,http://ct.snlib.net/snct/s_library/sa.asp?idx=21,37.44264102,127.1647813,2016-10-24
자이,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",13:00,17:00,19,6072,0,0,5,14,경기도 성남시 중원구 둔촌대로 363,아파트입주민,031-752-0388,,73,http://ct.snlib.net/snct/s_library/sa.asp?idx=61,37.43297292,127.1556306,2016-10-24
섬마을5단지,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",12:00,18:00,40,7950,0,0,3,14,"""경기도 성남시 중원구 도촌북로 78, 506동 1층""",아파트입주민,070-4085-7234,,74,http://ct.snlib.net/snct/s_library/sa.asp?idx=78,37.415374,127.1585447,2016-10-24
꿈&휴,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",10:00,20:00,31,8063,0,0,2,8,경기도 성남시 중원구 성남대로 1000 센트럴파크 커뮤니티내,성남센트럴파크,031-755-0128,,177,http://ct.snlib.net/snct/s_library/sa.asp?idx=79,37.41846169,127.1298125,2016-10-24
연꽃마을,경기도,성남시,작은도서관,국가지정공휴일,12:00,21:00,20,4207,0,0,3,7,경기도 성남시 중원구 여수울로 50,아파트입주민,031-721-3391,,182,http://ct.snlib.net/snct/s_library/sa.asp?idx=80,37.41838749,127.134923,2016-10-24
롯데캐슬,경기도,성남시,작은도서관,"""매주 일요일, 국가지정공휴일""",14:30,18:00,20,2780,0,0,3,7,경기도 성남시 중원구 희망로 415,아파트입주민,031-736-1999,,108,http://ct.snlib.net/snct/s_library/sa.asp?idx=81,37.44314196,127.1568585,2016-10-24
은행책마루,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",11:00,18:00,20,4630,0,0,2,7,경기도 성남시 중원구 자혜로57번길 27-1,사단법인푸른학교,031-747-6150,,64,http://ct.snlib.net/snct/s_library/sa.asp?idx=100,37.45206758,127.1685044,2016-10-24
영도,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",12:00,18:00,30,5543,0,0,2,7,경기도 성남시 중원구 둔촌대로 331,영도교회,070-4347-0937,,40,http://ct.snlib.net/snct/s_library/sa.asp?idx=82,37.43101007,127.1545916,2016-10-24
해피드림,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",14:00,20:00,25,1960,0,0,2,7,경기도 성남시 중원구 황송로 77번길 5,금광제일교회,031-736-4437,,42,http://ct.snlib.net/snct/s_library/sa.asp?idx=83,37.44914515,127.1731766,2016-10-24
나침반,경기도,성남시,작은도서관,"""매주 일요일, 국가지정공휴일""",13:00,20:00,30,3317,0,0,2,7,경기도 성남시 중원구 광명로 188,대영입시학원,031-744-3385,,108,http://ct.snlib.net/snct/s_library/sa.asp?idx=84,37.4395238,127.148236,2016-10-24
해피유,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",9:00,18:00,8,2481,0,0,3,7,"""경기도 성남시 중원구 성남대로 1133, 514호""",해피유자립생활센터,031-721-9705,,41,http://ct.snlib.net/snct/s_library/sa.asp?idx=85,,,2016-10-24
민들레,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",11:00,18:30,8,2755,0,0,4,14,경기도 성남시 중원구 광명로110번길 12-2,개인,031-722-3336,,35,http://ct.snlib.net/snct/s_library/sa.asp?idx=101,37.43525052,127.1414299,2016-10-24
이웃사랑,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",9:00,18:00,8,1300,0,0,1,7,"""경기도 성남시 중원구 산성대로 361-3, 4층""",행복한교회,031-735-9785,,33,http://ct.snlib.net/snct/s_library/sa.asp?idx=102,,,2016-10-24
그림하우스,경기도,성남시,작은도서관,"""매주 일,월, 국가지정공휴일""",10:00,18:00,10,2000,0,0,1,7,"""경기도 성남시 중원구 희망로 35번길 14-12, 지하1층""",성광나눔회,031-747-2060,,35,http://ct.snlib.net/snct/s_library/sa.asp?idx=117,,,2016-10-24
초롱불,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",10:00,18:00,30,4000,0,0,7,7,"""경기도 성남시 중원구 마지로 155번길 25, 3층""",중원어울림공동체,031-698-3496,,104,http://ct.snlib.net/snct/s_library/sa.asp?idx=118,37.42765084,127.1491706,2016-10-24
중원아사모,경기도,성남시,작은도서관,"""매주 일요일, 국가지정공휴일""",10:00,17:00,20,1300,0,0,3,7,"""경기도 성남시 중원구 금상로82번길 42, 1층""",아이를 사랑하는 엄마들의 모임,031-729-4631,,37,http://ct.snlib.go.kr/snct/s_library/sa.asp?idx=132,37.43856265,127.1663407,2016-10-24
아름드리,경기도,성남시,작은도서관,"""매주 주말, 국가지정공휴일""",13:30,17:30,20,9192,0,0,4,7,경기도 성남시 분당구 야탑로 245번길 11,아파트입주민,031-705-0612,,49,http://ct.snlib.net/snct/s_library/sa.asp?idx=31,37.40798142,127.1449886,2016-10-24
푸른마을,경기도,성남시,작은도서관,"""매주 일요일, 국가지정공휴일""",11:00,17:00,20,12596,0,0,9,7,경기도 성남시 분당구 백현로 227,아파트입주민,031-711-9164,,63,http://ct.snlib.net/snct/s_library/sa.asp?idx=47,37.36935272,127.1227556,2016-10-24
경기도 성남시 분당구미어린이,경기도,성남시,작은도서관,"""매주 월요일, 국가지정공휴일""",10:00,18:00,60,26570,0,0,15,7,"""경기도 성남시 분당구 미금일로 90번길 36-5, 2층""",경기도 성남시 분당구미교회,031-714-6833,,71,http://ct.snlib.net/snct/s_library/sa.asp?idx=33,37.34931156,127.1104885,2016-10-24
지혜의샘터,경기도,성남시,작은도서관,없음,9:00,21:00,24,25047,0,0,2,7,경기도 성남시 분당구 미금일로 154번길 6,지구촌교회,031-710-9423,,111,http://ct.snlib.net/snct/s_library/sa.asp?idx=34,37.34909483,127.1070933,2016-10-24
